[info ] InitLogOutput:00269                    WBDI Build Jul 13 2024 15:04:55, LogTarget 31, LogLevel 9, LogPath C:\ProgramData\Goodix\WBDI.log
[trace] get_msg_data:04327                     get ack for cmd: 0x20
[trace] get_msg_data:04332                     get ack for set image, current fdt dowm mode:0
[debug] SpiSendDataToDevice:02208              exit
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 11, len: 10602, checksum: 67 and first 5 bytes: 0x17 0x3 0x3 0x29 0x65
[debug] MilanEvtInterruptWorkItem:05143        enter
[debug] DataFromTLS:05009                      enter
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[debug] DataFromTLS:05057                      ---- pack len: 10602
[info ] tls_read_ecall:00879                   enter => tls_read_ecall
[info ] RecvTLSPackage:04929                   bytes to read: 5, bytes left: 10602
[info ] RecvTLSPackage:04944                   bytes read: 5, bytes left: 10597
[info ] tls_callback_recv:00693                [tls_callback_recv recv 5 bytes data.]
[info ] RecvTLSPackage:04929                   bytes to read: 10597, bytes left: 10597
[info ] RecvTLSPackage:04944                   bytes read: 10597, bytes left: 0
[info ] tls_callback_recv:00693                [tls_callback_recv recv 10597 bytes data.]
[debug] tlsapp_set_tls_state_ocall:00508       input parameter state:16.
[debug] tlsapp_set_tls_state_ocall:00515       TLS now IN handshake state:16.
[info ] tlslib_read:00581                      <= tlslib_read exit with ret:10573 tls server state:16.
[info ] tls_read_ecall:00893                   tlslib_read OK Got:10573 bytes data. BEFORE call data_from_device_enclave
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[debug] data_from_device_enclave:00997         =>Entry
[error] data_from_device_enclave:01013         start LastCmdIndex != CurCmdIndex
[debug] data_from_device_enclave:01026         Cmd:0x20, Cmd0:0x02, Cmd1:0x00, Cmd2:0x00, Length:10570
[debug] chicagoHUget_rawdata:00071             =>Entry
[debug] chicagoHUget_rawdata:00081             source data len:10560
[debug] ChicagoHUDataRegroup:00062             Regroup pixels:5120
[debug] chicagoHUget_rawdata:00099             1 <=Exit
[debug] data_from_device_enclave:01134         crc check ok
[debug] data_from_device_enclave:01144         <=Exit
[info ] tls_read_ecall:00895                   AFTER call data_from_device_enclave
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[info ] tls_read_ecall:00900                   exit <= TLS_Read_ecall exit with ret:10573, [Server State : 16].
[info ] DataFromTLS:05076                      TLS_Read_ecall end, sgx status:0x0, retval:10573, g_onekeyImageHasSet:0, pack len:10602, pack type = 0xb
[debug] set_mode:00577                         --- g_halcontext.mode = GF_IMAGE_MODE
[debug] DataFromTLS:05113                      --- TLS_read_enclave end retval = 10573
[debug] DataFromTLS:05129                      exit
[debug] device_data_analyze:01868              got data for GF_IMAGE_MODE
[debug] MilanEvtInterruptWorkItem:05155        exit
[info ] device_data_analyze:01874              is_buffer_empty_ecall, sgx status: 0x0, ret: 0
[debug] device_data_analyze:01885              ------ got image ----
[info ] device_data_analyze:01893              get_frame_buffer_ecall, sgx status: 0x0
[info ] device_data_analyze:01896              clear_buffer_ecall, sgx status: 0x0
[debug] device_data_analyze:01899              signal HANDLE_IMAGE
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[debug] gf_get_oneframe:05543                  <= exit with ret(BOOL):1.
[info ] gf_update_all_base:05676               to get fdt base 2
[debug] gf_get_fdtbase:05483                   start
[info ] ChicagoHUSetMode:00432                 enter, Mode 3, Type 3, base_type 1
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00501                 setmode: Fdt manual
[debug] ChicagoHUSetMode:00526                 switch to FDT mode 3(1Down2Up3Manual)
[debug] ChicagoHUSetMode:00527                 base data sent::0x80b580c880a980ba80a880ba
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x3-3-0xe-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x36 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-1
[trace] get_msg_data:04327                     get ack for cmd: 0x36
[trace] get_msg_data:04350                     get ack for set fdt manual, current fdt dowm mode:0
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 20, checksum: 180 and first 5 bytes: 0x36 0x11 0x0 0x0 0x1
[debug] SpiSendDataToDevice:02208              exit
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0x3-0x3-0x0-0x11-1
[debug] data_from_device:03660                 --- cmd: fdt
[debug] chicagoHUget_fdtdata:00638             ChicagoIrqStatus:0x100
[info ] chicagoHUget_fdtdata:00688             IRQ for fdt-manual, get fdt-up base, current mode is fdt-manual, touchflag 0x0
[info ] chicagoHUget_fdtdata:00692             clear_buffer_ecall, sgx status: 0x0
[debug] chicagoHUget_fdtdata:00695             received fdt base::0x6c0193015401750151017401
[info ] chicagoHUget_fdtdata:00708             get fdt-down base, current mode is fdt-manual
[debug] gfCheckFDTBase:00756                   fdt base:0x6c0193015401750151017401
[debug] gfFDTDownbase:00789                    fdt_downbase[0]:0xb680
[debug] gfFDTDownbase:00789                    fdt_downbase[1]:0xc980
[debug] gfFDTDownbase:00789                    fdt_downbase[2]:0xaa80
[debug] gfFDTDownbase:00789                    fdt_downbase[3]:0xba80
[debug] gfFDTDownbase:00789                    fdt_downbase[4]:0xa880
[debug] gfFDTDownbase:00789                    fdt_downbase[5]:0xba80
[debug] device_data_analyze:01928              GF_FDT_MANUAL start
[debug] device_data_analyze:01933              signal HANDLE_MANU
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[debug] gf_get_fdtbase:05498                   success
[info ] gf_update_all_base:05684               2 finshed
[debug] gf_update_all_base:05711               before calc real fdt base::0x6c01930154017501510174010000000000000000000000000000000000000000
[debug] gf_update_all_base:05713               after calc real fdt base::0xb6b6c9c9aaaababaa8a8baba0000000000000000000000000000000000000000
[info ] gf_update_all_base:05723               base_exist:1, base_valid:0, base_save_to_file:0
[debug] gf_update_all_base_ecall:00683         start base_exist 1, base_valid 0:1, save_to_file 0
[debug] FDT_UpdateBaseStatus:00793             curRet:2
[debug] FDT_UpdateBaseStatus:00794             gPreRet:1
[debug] gf_update_all_base_ecall:00736         start base_exist 1, base_valid 0:1, save_to_file 1, imageret 2 2
[info ] gf_update_all_base:05726               gf_update_all_base_ecall, sgx status: 0x0, ret: 0, base_exist:1, base_valid:0, base_save_to_file:1
[info ] gf_update_all_base:05742               save base to file
[debug] get_basesize_ecall:00529               seal len 3200:3272, 10240:10312
[info ] gf_savebaseTofile:05776                get_basesize_ecall, sgx status: 0x0, nav_buff_size:3272, imagebase_size:10312
[debug] gf_savebaseTofile:05790                nav buffer size:3200 buffer size:10240
[debug] goodix_sgx_aes_seal:00134              way 1, passed len 3200:3272
[debug] goodix_sgx_aes_seal:00165              seal len 3200:3272
[debug] goodix_sgx_aes_seal:00134              way 1, passed len 10240:10312
[debug] goodix_sgx_aes_seal:00165              seal len 10240:10312
[debug] gf_savebaseTofile_ecall:00564          goodix seal 0x0 3272:3272, 0x0 10312:10312
[info ] gf_savebaseTofile:05803                gf_savebaseTofile_ecall, sgx status: 0x0, nav_buff_size:3272, imagebase_size:10312
[info ] gf_savebaseTofile:05825                write 13664-13664 bytes to base file
[debug] gf_savebaseTofile:05846                exit size:13664(dec)
[info ] gf_update_all_base:05759               exit, ren = 1
[debug] device_check_imagebase_exist:05401     update all base suc, Set FDT normal base
[info ] ChicagoHUSetMode:00432                 enter, Mode 3, Type 1, base_type 1
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00476                 setmode: Fdt down
[debug] ChicagoHUSetMode:00526                 switch to FDT mode 1(1Down2Up3Manual)
[debug] ChicagoHUSetMode:00527                 base data sent::0x80b680c980aa80ba80a880ba
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x3-1-0xe-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x32 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-1
[trace] get_msg_data:04327                     get ack for cmd: 0x32
[trace] get_msg_data:04342                     get ack for set fdt down, current fdt dowm mode:1
[debug] SpiSendDataToDevice:02208              exit
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[info ] InitThread:01154                       Init: update all base have done: ret 1, base 1
[debug] InitThread:01190                       to set sleep mode
[debug] set_state:00679                        to set state from 1 to 3
[info ] ChicagoHUSetMode:00432                 enter, Mode 6, Type 0, base_type 0
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00555                 setmode: sleep
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x6-0-0x2-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x60 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-3
[trace] get_msg_data:04327                     get ack for cmd: 0x60
[trace] get_msg_data:04362                     get ack for set sleep, current fdt dowm mode:0
[debug] SpiSendDataToDevice:02208              exit
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[debug] set_state:00679                        to set state from 3 to 1
[warn ] InitThread:01206                       !!Init: Initialization done successfully
[info ] InitThread:01213                       --- Init: end
[info ] MilanEvtDeviceD0Exit:04595             target state: 4, power action: 0
[warn ] ClearPOVImage:03806                    no pov data
[debug] clear_submit_delay:04032               enter
[info ] MilanEvtDeviceD0Exit:04607             enter S0 idle, current fdt down mode 0, fdt_is_down:0
[info ] MilanEvtDeviceD0Entry:04471            entry, prev state: 4(4-D3,5-D3Final), power action: 0, driver version 1.1.141.40
[info ] MilanEvtDeviceD0Entry:04482            resume from S0 idle
[debug] clear_submit_delay:04032               enter
[debug] OnGetAttributes:01688                  entry
[info ] sessionThread:00124                    system is locked
[debug] OnGetAttributes:01767                  exit
[debug] OnGetSensorInfo:02720                  Entry
[info ] OnGetSensorInfo:02775                  got sensor info, chipid:0x2504, sensorType:12, col:80, row:64
[debug] ReqOnDHServerSteps:02661               =>Entry
[debug] ReqOnDHServerSteps:02707               <=Exit
[debug] ReqOnDHServerSteps:02661               =>Entry
[debug] ReqOnDHServerSteps:02707               <=Exit
[debug] ReqOnDHServerSteps:02661               =>Entry
[debug] ReqOnDHServerSteps:02707               <=Exit
[debug] OnGetEnclaveCommStatus:03351           entry
[debug] OnGetEnclaveCommStatus:03382           Enclave Attestation Success
[warn ] milanFusbEvtIoDeviceControl:00229      not support 0x440028
[trace] OnActivate:03213                       entry
[info ] OnActivate:03256                       The last OnActivate done.
[debug] OnActivate:03259                       activate flag 1
[info ] OnActivate:03314                       Driver not support continue unlock.
[debug] OnActivate:03330                       Continue-unlock switch is off
[debug] OnActivate:03336                       exit with activate flag 1
[debug] OnGetAttributes:01688                  entry
[debug] OnGetAttributes:01767                  exit
[debug] OnCaptureData:02196                    request:FFFFFDEB98539008
[debug] OnCaptureData:02281                    !!!!CompletePendingRequest outputbuffer size: 0xe980
[debug] OnCaptureData:02196                    request:FFFFFDEB985385B8
[debug] OnCaptureData:02286                    Purpose=2, Type=1025, Owner=27, Flags=0x20
[info ] _ForFRRFARTestSkipCaptureData:01126    enter
[info ] _ForFRRFARTestSkipCaptureData:01145    exit
[info ] OnCaptureData:02367                    ******** Register CaptureFramedone for capture a frame ********
[debug] OnCaptureData:02378                    to wait init done
[debug] OnCaptureData:02380                    wait init done
[info ] OnCaptureData:02406                    OnActivate done.
[info ] OnCaptureData:02408                    FDT DOWN info, activate 1 fdt_is_down 0, current fdt down mode 0
[info ] WakeupMCU:00093                        start
[info ] WakeupMCU:00112                        exit
[info ] OnCaptureData:02421                    finger off, to switch to FDT DOWN
[debug] set_state:00679                        to set state from 1 to 3
[info ] ChicagoHUSetMode:00432                 enter, Mode 3, Type 1, base_type 1
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00476                 setmode: Fdt down
[debug] ChicagoHUSetMode:00526                 switch to FDT mode 1(1Down2Up3Manual)
[debug] ChicagoHUSetMode:00527                 base data sent::0x80b680c980aa80ba80a880ba
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x3-1-0xe-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x32 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-3
[trace] get_msg_data:04327                     get ack for cmd: 0x32
[trace] get_msg_data:04342                     get ack for set fdt down, current fdt dowm mode:1
[debug] SpiSendDataToDevice:02208              exit
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[debug] set_state:00679                        to set state from 3 to 1
[info ] OnCaptureData:02490                    exit
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 20, checksum: 180 and first 5 bytes: 0x32 0x11 0x0 0x2 0x0
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0x3-0x1-0x0-0x11-1
[debug] data_from_device:03660                 --- cmd: fdt
[debug] chicagoHUget_fdtdata:00638             ChicagoIrqStatus:0x2
[info ] chicagoHUget_fdtdata:00647             IRQ for fdt-down, get fdt-up base, current mode is fdt-down, touchflag 0x3f
[info ] chicagoHUget_fdtdata:00651             clear_buffer_ecall, sgx status: 0x0
[debug] chicagoHUget_fdtdata:00654             received fdt base::0xec002e01fb000b01cf00f300
[info ] gfFDTUPbase:00810                      iSecondFlag 0, need_fdt_up_twice 0, diff_use 33, touchflag 0x3f
[debug] gfCheckFDTBase:00756                   fdt base:0xec002e01fb000b01cf00f300
[info ] gfFDTUPbase:00879                      fdt_upbase[0]:0x9780, original 0xb5b5
[info ] gfFDTUPbase:00879                      fdt_upbase[1]:0xb880, original 0xc9c9
[info ] gfFDTUPbase:00879                      fdt_upbase[2]:0x9e80, original 0xaaaa
[info ] gfFDTUPbase:00879                      fdt_upbase[3]:0xa680, original 0xbaba
[info ] gfFDTUPbase:00879                      fdt_upbase[4]:0x8880, original 0xa9a9
[info ] gfFDTUPbase:00879                      fdt_upbase[5]:0x9a80, original 0xbaba
[info ] device_fdtdata_analyze:06467           receive fdt down......fdt_is_down:1, fdt down mode set to 1
[info ] device_fdtdata_analyze:06476           submit delay 0, monitor state 1, sesssion state 7
[trace] gf_captureFingerdata:06090             entry
[info ] gf_captureFingerdata:06108             get_datasize_ecall, sgx status: 0x0, image_size:20544, imagebase_size:10272
[info ] gf_get_oneframe:05530                  enter
[debug] gf_get_oneframe:05533                  g_halcontext.sensor_ops.SetMode:0x00007FF9D8F0C410.
[info ] ChicagoHUSetMode:00432                 enter, Mode 2, Type 0, base_type 0
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00467                 setmode: Image
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x2-0-0x2-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x20 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-1
[trace] get_msg_data:04327                     get ack for cmd: 0x20
[trace] get_msg_data:04332                     get ack for set image, current fdt dowm mode:0
[debug] SpiSendDataToDevice:02208              exit
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 11, len: 10602, checksum: 67 and first 5 bytes: 0x17 0x3 0x3 0x29 0x65
[debug] MilanEvtInterruptWorkItem:05143        enter
[debug] DataFromTLS:05009                      enter
[debug] DataFromTLS:05057                      ---- pack len: 10602
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[info ] tls_read_ecall:00879                   enter => tls_read_ecall
[info ] RecvTLSPackage:04929                   bytes to read: 5, bytes left: 10602
[info ] RecvTLSPackage:04944                   bytes read: 5, bytes left: 10597
[info ] tls_callback_recv:00693                [tls_callback_recv recv 5 bytes data.]
[info ] RecvTLSPackage:04929                   bytes to read: 10597, bytes left: 10597
[info ] RecvTLSPackage:04944                   bytes read: 10597, bytes left: 0
[info ] tls_callback_recv:00693                [tls_callback_recv recv 10597 bytes data.]
[debug] tlsapp_set_tls_state_ocall:00508       input parameter state:16.
[debug] tlsapp_set_tls_state_ocall:00515       TLS now IN handshake state:16.
[info ] tlslib_read:00581                      <= tlslib_read exit with ret:10573 tls server state:16.
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[info ] tls_read_ecall:00893                   tlslib_read OK Got:10573 bytes data. BEFORE call data_from_device_enclave
[debug] data_from_device_enclave:00997         =>Entry
[debug] data_from_device_enclave:01026         Cmd:0x20, Cmd0:0x02, Cmd1:0x00, Cmd2:0x00, Length:10570
[debug] chicagoHUget_rawdata:00071             =>Entry
[debug] chicagoHUget_rawdata:00081             source data len:10560
[debug] ChicagoHUDataRegroup:00062             Regroup pixels:5120
[debug] chicagoHUget_rawdata:00099             1 <=Exit
[debug] data_from_device_enclave:01134         crc check ok
[debug] data_from_device_enclave:01144         <=Exit
[info ] tls_read_ecall:00895                   AFTER call data_from_device_enclave
[info ] tls_read_ecall:00900                   exit <= TLS_Read_ecall exit with ret:10573, [Server State : 16].
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[info ] DataFromTLS:05076                      TLS_Read_ecall end, sgx status:0x0, retval:10573, g_onekeyImageHasSet:0, pack len:10602, pack type = 0xb
[debug] set_mode:00577                         --- g_halcontext.mode = GF_IMAGE_MODE
[debug] DataFromTLS:05113                      --- TLS_read_enclave end retval = 10573
[debug] device_data_analyze:01868              got data for GF_IMAGE_MODE
[debug] DataFromTLS:05129                      exit
[info ] device_data_analyze:01874              is_buffer_empty_ecall, sgx status: 0x0, ret: 0
[debug] MilanEvtInterruptWorkItem:05155        exit
[debug] device_data_analyze:01885              ------ got image ----
[info ] device_data_analyze:01893              get_frame_buffer_ecall, sgx status: 0x0
[info ] device_data_analyze:01896              clear_buffer_ecall, sgx status: 0x0
[debug] device_data_analyze:01899              signal HANDLE_IMAGE
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[debug] gf_get_oneframe:05543                  <= exit with ret(BOOL):1.
[info ] gf_captureFingerdata:06135             CaptureTime: 375ms
[debug] gf_get_first_image_ecall:00848         befor seal = 0x63, after seal = 0xbc
[debug] gf_get_first_image_ecall:00848         befor seal = 0x6, after seal = 0xec
[debug] gf_get_first_image_ecall:00852         wrapper seal 0x0 10240:10272
[debug] gf_get_first_image_ecall:00860         Image_isTouchedByFinger imageret = 1
[info ] gf_captureFingerdata:06165             gf_get_first_image_ecall, sgx status: 0x0, ret: 1(imageret 1)
[debug] gf_captureFingerdata:06169             imageret = 1
[debug] gf_captureFingerdata:06182             Image_isTouchedByFinger: finger down
[debug] gf_get_imagebase_ecall:00966           wrapper seal 0x0 10240:10272
[debug] gf_get_imagebase_ecall:00968           goodix_AES_encrypt_enclave err = 0x0
[debug] gf_get_imagebase_ecall:00971           befor seal = 0x3f, after seal = 0xf7
[debug] gf_get_imagebase_ecall:00971           befor seal = 0xa, after seal = 0xe0
[info ] gf_captureFingerdata:06201             gf_get_imagebase_ecall, sgx status: 0x0, ret: 0
[debug] gf_captureFingerdata:06231             ***********to complete capture request, display on***********
[debug] CaptureFramedone:02545                 Entry: update_flag 1, pov_flag 0, MonitorOff_flag:0, valid_flag: 16, data size:10240
[info ] CaptureFramedone:02557                 get_datasize_ecall, sgx status: 0x0, image_size:20544, &imagebase_size: 10272
[debug] CaptureFramedone:02560                 after seal rawdata = 0xbc, imagebase = 0xf7
[debug] CaptureFramedone:02560                 after seal rawdata = 0xec, imagebase = 0xe0
[info ] CaptureFramedone:02588                 ******** CompletePendingRequest ********
[debug] CompletePendingRequest:02625           status:0x0
[debug] gf_captureFingerdata:06304             g_complete successed
[info ] ChicagoHUSetMode:00432                 enter, Mode 3, Type 2, base_type 1
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00489                 setmode: Fdt up
[debug] ChicagoHUSetMode:00526                 switch to FDT mode 2(1Down2Up3Manual)
[debug] ChicagoHUSetMode:00527                 base data sent::0x809780b8809e80a68088809a
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x3-2-0xe-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x34 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-1
[trace] get_msg_data:04327                     get ack for cmd: 0x34
[trace] get_msg_data:04346                     get ack for set fdt up, current fdt dowm mode:0
[debug] SpiSendDataToDevice:02208              exit
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[debug] OnGetGoodixSgxAesKeyInfo:02856         Entry
[debug] get_goodix_aes_key_ecall:00252         switch way len 1:1:48,
[debug] get_goodix_aes_key_ecall:00256         wrapper seal 0x0 48:80
[info ] get_goodix_aes_key_ecall:00263         wrapped len 80
[info ] OnGetGoodixSgxAesKeyInfo:02902         260:260, sgx status: 0x0, intret: 0, key len: 80
[debug] OnGetDeviceInfo:02789                  Entry
[info ] OnGetDeviceInfo:02833                  264 == 264 ?
[info ] OnGetDeviceInfo:02839                  got device info, size 264 project_type:3, driver_version:1.1.141.40,  firmware_version: GF_ST411SEC_APP_14115
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 20, checksum: 180 and first 5 bytes: 0x34 0x11 0x0 0x0 0x2
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0x3-0x2-0x0-0x11-1
[debug] data_from_device:03660                 --- cmd: fdt
[debug] chicagoHUget_fdtdata:00638             ChicagoIrqStatus:0x200
[info ] chicagoHUget_fdtdata:00722             IRQ for fdt-up, get fdt-down base, current mode is fdt-up, touchflag 0x0
[debug] chicagoHUget_fdtdata:00723             received fdt base::0x65018c013b01670136016901
[debug] gfCheckFDTBase:00756                   fdt base:0x65018c013b01670136016901
[debug] gfFDTDownbase:00789                    fdt_downbase[0]:0xb280
[debug] gfFDTDownbase:00789                    fdt_downbase[1]:0xc680
[debug] gfFDTDownbase:00789                    fdt_downbase[2]:0x9d80
[debug] gfFDTDownbase:00789                    fdt_downbase[3]:0xb380
[debug] gfFDTDownbase:00789                    fdt_downbase[4]:0x9b80
[debug] gfFDTDownbase:00789                    fdt_downbase[5]:0xb480
[debug] device_fdtdata_analyze:06426           receive fdt up or reset... 0x2, 2UP,9Reset,current fdt down mode 0
[info ] gf_check_baseisvalid:05858             enter, base_valid:0
[info ] gf_check_baseisvalid:05876             to get frame
[info ] gf_get_oneframe:05530                  enter
[debug] gf_get_oneframe:05533                  g_halcontext.sensor_ops.SetMode:0x00007FF9D8F0C410.
[info ] ChicagoHUSetMode:00432                 enter, Mode 2, Type 0, base_type 0
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00467                 setmode: Image
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x2-0-0x2-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x20 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-1
[trace] get_msg_data:04327                     get ack for cmd: 0x20
[trace] get_msg_data:04332                     get ack for set image, current fdt dowm mode:0
[debug] SpiSendDataToDevice:02208              exit
[debug] OnIdentifyFinished:02978               enter switch 1, delay time 3, submit delay 0
[info ] OnIdentifyFinished:02996               set submit delay
[debug] gf_submit_delay_timer:04060            enter
[trace] gf_submit_delay_timer:04093            exit
[debug] OnIdentifyFinished:03008               Exit
[debug] OnCaptureData:02196                    request:FFFFFDEB98538DF8
[debug] OnCaptureData:02286                    Purpose=2, Type=1025, Owner=27, Flags=0x20
[info ] _ForFRRFARTestSkipCaptureData:01126    enter
[info ] _ForFRRFARTestSkipCaptureData:01145    exit
[info ] OnCaptureData:02367                    ******** Register CaptureFramedone for capture a frame ********
[debug] OnCaptureData:02378                    to wait init done
[debug] OnCaptureData:02380                    wait init done
[info ] OnCaptureData:02406                    OnActivate done.
[info ] OnCaptureData:02408                    FDT DOWN info, activate 0 fdt_is_down 1, current fdt down mode 0
[info ] OnCaptureData:02447                    Driver not support continue unlock.
[info ] OnCaptureData:02490                    exit
[debug] SpiSendDataToDeviceLock:00450          timeout, g_d0exit_start = 0
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 11, len: 10602, checksum: 67 and first 5 bytes: 0x17 0x3 0x3 0x29 0x65
[debug] MilanEvtInterruptWorkItem:05143        enter
[debug] DataFromTLS:05009                      enter
[debug] DataFromTLS:05057                      ---- pack len: 10602
[info ] tls_read_ecall:00879                   enter => tls_read_ecall
[info ] RecvTLSPackage:04929                   bytes to read: 5, bytes left: 10602
[info ] RecvTLSPackage:04944                   bytes read: 5, bytes left: 10597
[info ] tls_callback_recv:00693                [tls_callback_recv recv 5 bytes data.]
[info ] RecvTLSPackage:04929                   bytes to read: 10597, bytes left: 10597
[info ] RecvTLSPackage:04944                   bytes read: 10597, bytes left: 0
